toaccount,syscode,timestamp,amount
1000029,34,3.00 ,270
1000031,34,3.00 ,200
1000029,34,3.00 ,550
1000027,34,3.00 ,400
1000030,34,3.00 ,500
1000010,30,3.00 ,100
1000003,30,3.00 ,300
1000001,30,3.00 ,270
1000001,30,3.00 ,250
1000001,30,3.00 ,100
1000001,30,3.00 ,200
1000029,34,3.00 ,350
1000031,34,3.00 ,200
1000031,34,3.00 ,580
1000030,34,3.00 ,200
1000027,34,3.00 ,320
1000038,34,3.00 ,270
1000030,34,3.00 ,200
1000027,34,3.00 ,520
1000030,34,3.00 ,520
1000029,34,3.00 ,250
1000029,34,3.00 ,300
1000029,34,3.00 ,190
1000027,34,3.00 ,390
1000031,34,3.00 ,500
1000027,34,3.00 ,150
1000031,34,3.00 ,270
1000029,34,3.00 ,150
1000030,34,3.00 ,500
1000003,30,3.00 ,250
1000011,30,3.00 ,350
1000011,30,3.00 ,150
1000001,30,3.00 ,300
1000029,34,3.00 ,600
1000031,34,3.00 ,380
1000029,34,3.00 ,150
1000031,34,3.00 ,240
1000027,34,3.00 ,490
1000030,34,3.00 ,680
1000030,34,3.00 ,680
1000027,34,3.00 ,500
1000027,34,3.00 ,470
1000029,34,3.00 ,200
1000027,34,3.00 ,150
1000030,34,3.00 ,180
1000027,34,3.00 ,470
1000030,34,3.00 ,140
1000007,30,3.00 ,250
1000011,30,3.00 ,250
1000031,34,3.00 ,100
1000027,34,3.00 ,150
1000030,34,3.00 ,180
1000030,34,3.00 ,200
1000001,30,3.00 ,100
1000031,34,3.00 ,650
1000030,34,3.00 ,500
1000003,30,3.00 ,500
1000001,30,3.00 ,100
1000001,30,3.00 ,300
1000031,34,3.00 ,350
1000027,34,3.00 ,70
1000030,34,3.00 ,180
1000030,34,3.00 ,700
1000027,34,3.00 ,150
1000029,34,3.00 ,150
1000029,34,3.00 ,150
1000003,30,3.00 ,300
1000003,30,3.00 ,650
1000001,30,3.00 ,30
1000011,30,3.00 ,150
1000010,30,3.00 ,150
1000011,30,3.00 ,250
1000011,30,3.00 ,150
1000001,30,3.00 ,150
1000001,30,3.00 ,150
1000001,30,3.00 ,100
1000031,34,3.00 ,200
1000029,34,3.00 ,400
1000030,34,3.00 ,180
1000027,34,3.00 ,70
1000029,34,3.00 ,200
1000029,34,3.00 ,500
1000031,34,3.00 ,400
1000030,34,3.00 ,70
1000031,34,3.00 ,270
1000029,34,3.00 ,150
1000001,30,3.00 ,140
1000001,30,3.00 ,100
1000001,30,3.00 ,30
1000010,30,3.00 ,150
1000001,30,3.00 ,130
1000011,30,3.00 ,700
1000001,30,3.00 ,500
1000031,34,3.00 ,350
1000029,34,3.00 ,100
1000030,34,3.00 ,180
1000027,34,3.00 ,150
1000027,34,3.00 ,150
1000031,34,3.00 ,700
1000031,34,3.00 ,150
1000007,30,3.00 ,350
1000010,30,3.00 ,250
1000007,30,3.00 ,350
1000003,30,3.00 ,100
1000011,30,3.00 ,350
1000001,30,3.00 ,100
1000057,38,3.00 ,420
1000030,34,3.00 ,280
1000030,34,3.00 ,700
1000027,34,3.00 ,450
1000001,30,3.00 ,150
1000001,30,3.00 ,100
1000007,30,3.00 ,400
1000003,30,3.00 ,70
1000011,30,3.00 ,400
1000011,30,3.00 ,450
1000027,34,3.00 ,390
1000003,30,3.00 ,650
1000003,30,3.00 ,700
1000003,30,3.00 ,750
1000010,30,3.00 ,250
1000010,30,3.00 ,400
1000010,30,3.00 ,150
1000001,30,3.00 ,100
1000011,30,3.00 ,300
1000001,30,3.00 ,150
1000010,30,3.00 ,200
1000011,30,3.00 ,200
1000001,30,3.00 ,100
1000001,30,3.00 ,200
1000003,30,3.00 ,700
1000003,30,3.00 ,100
1000003,30,3.00 ,550
1000001,30,3.00 ,100
1000011,30,3.00 ,100
1000030,34,3.00 ,250
1000030,34,3.00 ,740
1000027,34,3.00 ,480
1000027,34,3.00 ,290
1000030,34,3.00 ,250
1000219,99,3.00 ,410
1000001,30,3.00 ,100
1000003,30,3.00 ,300
1000001,30,3.00 ,200
1000003,30,3.00 ,700
1000003,30,3.00 ,150
1000003,30,3.00 ,400
1000010,30,3.00 ,650
1000030,34,3.00 ,150
1000031,34,3.00 ,600
1000027,34,3.00 ,70
1000031,34,3.00 ,600
1000027,34,3.00 ,360
1000011,30,3.00 ,250
1000003,30,3.00 ,300
1000003,30,3.00 ,720
1000007,30,3.00 ,250
1000003,30,3.00 ,200
1000001,30,3.00 ,250
1000010,30,3.00 ,650
1000003,30,3.00 ,50
1000011,30,3.00 ,150
1000001,30,3.00 ,100
1000030,34,3.00 ,200
1000030,34,3.00 ,620
1000027,34,3.00 ,290
1000031,34,3.00 ,200
1000030,34,3.00 ,680
1000027,34,3.00 ,100
1000027,34,3.00 ,300
1000030,34,3.00 ,70
1000030,34,3.00 ,600
1000001,30,3.00 ,70
1000030,34,3.00 ,300
1000027,34,3.00 ,220
1000031,34,3.00 ,200
1000027,34,3.00 ,150
1000030,34,3.00 ,640
1000030,34,3.00 ,200
1000007,30,3.00 ,300
1000001,30,3.00 ,470
1000001,30,3.00 ,370
1000001,30,3.00 ,100
1000003,30,3.00 ,150
1000011,30,3.00 ,100
1000010,30,3.00 ,100
1000010,30,3.00 ,100
1000011,30,3.00 ,450
1000001,30,3.00 ,200
1000003,30,3.00 ,500
1000001,30,3.00 ,100
1000001,30,3.00 ,150
1000003,30,3.00 ,700
1000031,34,3.00 ,220
1000029,34,3.00 ,150
1000029,34,3.00 ,400
1000027,34,3.00 ,350
1000030,34,3.00 ,800
1000027,34,3.00 ,320
1000030,34,3.00 ,420
1000027,34,3.00 ,500
1000031,34,3.00 ,510
1000029,34,3.00 ,150
1000010,30,3.00 ,400
1000001,30,3.00 ,290
1000001,30,3.00 ,370
1000001,30,3.00 ,100
1000010,30,3.00 ,250
1000001,30,3.00 ,150
1000027,34,3.00 ,170
1000031,34,3.00 ,250
1000027,34,3.00 ,290
1000030,34,3.00 ,700
1000027,34,3.00 ,290
1000031,34,3.00 ,400
1000027,34,3.00 ,400
1000029,34,3.00 ,150
1000030,34,3.00 ,100
1000029,34,3.00 ,300
1000031,34,3.00 ,150
1000031,34,3.00 ,400
1000027,34,3.00 ,220
1000030,34,3.00 ,250
1000027,34,3.00 ,150
1000031,34,3.00 ,200
1000029,34,3.00 ,150
1000027,34,3.00 ,400
1000030,34,3.00 ,180
1000027,34,3.00 ,350
1000030,34,3.00 ,680
1000027,34,3.00 ,250
1000027,34,3.00 ,150
1000029,34,3.00 ,280
1000030,34,3.00 ,550
1000030,34,3.00 ,430
1000031,34,3.00 ,200
1000027,34,3.00 ,390
1000027,34,3.00 ,290
1000029,34,3.00 ,150
1000030,34,3.00 ,500
1000031,34,3.00 ,140
1000031,34,3.00 ,500
1000031,34,3.00 ,200
1000029,34,3.00 ,400
1000027,34,3.00 ,300
1000027,34,3.00 ,250
1000027,34,3.00 ,310
1000001,30,3.00 ,300
1000003,30,3.00 ,650
1000001,30,3.00 ,60
1000001,30,3.00 ,140
1000010,30,3.00 ,400
1000001,30,3.00 ,100
1000003,30,3.00 ,650
1000030,34,3.00 ,570
1000030,34,3.00 ,360
1000031,34,3.00 ,50
1000029,34,3.00 ,250
1000027,34,3.00 ,350
1000029,34,3.00 ,400
1000029,34,3.00 ,600
1000027,34,3.00 ,270
1000029,34,3.00 ,300
1000031,34,3.00 ,280
1000027,34,3.00 ,150
1000011,30,3.00 ,300
1000010,30,3.00 ,300
1000003,30,3.00 ,120
1000011,30,3.00 ,600
1000010,30,3.00 ,250
1000030,34,3.00 ,750
1000029,34,3.00 ,600
1000029,34,3.00 ,600
1000031,34,3.00 ,400
1000003,30,3.00 ,300
1000011,30,3.00 ,600
1000010,30,3.00 ,650
1000007,30,3.00 ,120
1000011,30,3.00 ,600
1000001,30,3.00 ,100
1000007,30,3.00 ,250
1000010,30,3.00 ,250
1000031,34,3.00 ,350
1000029,34,3.00 ,250
1000030,34,3.00 ,500
1000029,34,3.00 ,250
1000001,30,3.00 ,200
1000007,30,3.00 ,350
1000003,30,3.00 ,270
1000003,30,3.00 ,500
1000007,30,3.00 ,520
1000001,30,3.00 ,310
1000003,30,3.00 ,300
1000057,38,3.00 ,140
1000038,34,3.00 ,170
1000031,34,3.00 ,200
1000001,30,3.00 ,200
1000003,30,3.00 ,100
1000001,30,3.00 ,270
1000003,30,3.00 ,500
1000007,30,3.00 ,350
1000003,30,3.00 ,650
1000001,30,3.00 ,210
1000027,34,3.00 ,350
1000038,34,3.00 ,270
1000219,99,3.00 ,490
1000057,38,3.00 ,370
1000001,30,3.00 ,150
1000011,30,3.00 ,250
1000001,30,3.00 ,200
1000003,30,3.00 ,100
1000031,34,3.00 ,300
1000031,34,3.00 ,310
1000031,34,3.00 ,500
1000003,30,3.00 ,500
1000010,30,3.00 ,800
1000003,30,3.00 ,600
1000011,30,3.00 ,200
1000001,30,3.00 ,300
1000030,34,3.00 ,180
1000031,34,3.00 ,120
1000038,34,3.00 ,240
1000030,34,3.00 ,250
1000003,30,3.00 ,150
1000007,30,3.00 ,280
1000003,30,3.00 ,400
1000011,30,3.00 ,500
1000003,30,3.00 ,350
1000030,34,3.00 ,180
1000031,34,3.00 ,240
1000003,30,3.00 ,200
1000003,30,3.00 ,300
1000001,30,3.00 ,60
1000011,30,3.00 ,250
1000011,30,3.00 ,150
1000010,30,3.00 ,200
1000011,30,3.00 ,250
1000001,30,3.00 ,100
1000001,30,3.00 ,200
1000003,30,3.00 ,500
1000010,30,3.00 ,150
1000010,30,3.00 ,250
1000001,30,3.00 ,100
1000011,30,3.00 ,100
1000001,30,3.00 ,100
1000030,34,3.00 ,1000
1000003,30,3.00 ,200
1000011,30,3.00 ,250
1000030,34,3.00 ,500
1000011,30,3.00 ,250
1000001,30,3.00 ,100
1000030,34,3.00 ,270
1000001,30,3.00 ,170
1000010,30,3.00 ,150
1000011,30,3.00 ,200
1000001,30,3.00 ,100
1000001,30,3.00 ,250
1000010,30,3.00 ,250
1000030,34,3.00 ,400
1000029,34,3.00 ,450
1000030,34,3.00 ,240
1000030,34,3.00 ,180
1000038,34,3.00 ,200
1000027,34,3.00 ,400
1000029,34,3.00 ,150
1000038,34,3.00 ,200
1000010,30,3.00 ,250
1000001,30,3.00 ,100
1000011,30,3.00 ,250
1000001,30,3.00 ,200
1000001,30,3.00 ,250
1000010,30,3.00 ,250
1000031,34,3.00 ,400
1000027,34,3.00 ,290
1000031,34,3.00 ,400
1000031,34,3.00 ,200
1000027,34,3.00 ,150
1000031,34,3.00 ,280
1000038,34,3.00 ,600
1000031,34,3.00 ,150
1000030,34,3.00 ,70
1000027,34,3.00 ,300
1000038,34,3.00 ,240
1000027,34,3.00 ,420
1000031,34,3.00 ,350
1000038,34,3.00 ,370
1000003,30,3.00 ,650
1000030,34,3.00 ,180
1000030,34,3.00 ,600
1000031,34,3.00 ,500
1000031,34,3.00 ,200
1000030,34,3.00 ,300
1000030,34,3.00 ,180
1000030,34,3.00 ,680
1000003,30,3.00 ,200
1000027,34,3.00 ,370
1000027,34,3.00 ,650
1000030,34,3.00 ,150
1000030,34,3.00 ,500
1000027,34,3.00 ,240
1000027,34,3.00 ,270
1000030,34,3.00 ,380
1000031,34,3.00 ,200
1000038,34,3.00 ,400
1000029,34,3.00 ,150
1000027,34,3.00 ,250
1000031,34,3.00 ,520
1000030,34,3.00 ,250
1000029,34,3.00 ,600
1000030,34,3.00 ,150
1000031,34,3.00 ,240
1000029,34,3.00 ,150
1000031,34,3.00 ,400
1000030,34,3.00 ,210
1000031,34,3.00 ,200
1000030,34,3.00 ,180
1000007,30,3.00 ,600
1000027,34,3.00 ,220
1000031,34,3.00 ,500
1000031,34,3.00 ,450
1000027,34,3.00 ,270
1000030,34,3.00 ,180
1000030,34,3.00 ,550
1000001,30,3.00 ,150
1000027,34,3.00 ,200
1000031,34,3.00 ,640
1000027,34,3.00 ,70
1000031,34,3.00 ,300
1000027,34,3.00 ,370
1000030,34,3.00 ,180
1000003,30,3.00 ,650
1000027,34,3.00 ,150
1000031,34,3.00 ,300
1000029,34,3.00 ,550
1000030,34,3.00 ,150
1000001,30,3.00 ,100
1000027,34,3.00 ,200
1000031,34,3.00 ,300
1000029,34,3.00 ,200
1000030,34,3.00 ,250
1000057,38,3.00 ,650
1000010,30,3.00 ,250
1000030,34,3.00 ,430
1000027,34,3.00 ,300
1000031,34,3.00 ,300
1000057,38,3.00 ,580
1000001,30,3.00 ,150
1000031,34,3.00 ,180
1000030,34,3.00 ,500
1000027,34,3.00 ,200
1000031,34,3.00 ,100
1000057,38,3.00 ,480
1000029,34,3.00 ,150
1000030,34,3.00 ,390
1000001,30,3.00 ,300
1000001,30,3.00 ,100
1000010,30,3.00 ,250
1000030,34,3.00 ,500
1000030,34,3.00 ,680
1000003,30,3.00 ,100
1000001,30,3.00 ,70
1000001,30,3.00 ,30
1000010,30,3.00 ,250
1000001,30,3.00 ,200
1000030,34,3.00 ,500
1000030,34,3.00 ,100
1000010,30,3.00 ,250
1000011,30,3.00 ,300
1000003,30,3.00 ,200
1000011,30,3.00 ,300
1000011,30,3.00 ,200
1000001,30,3.00 ,400
1000011,30,3.00 ,150
1000003,30,3.00 ,800
1000010,30,3.00 ,400
1000003,30,3.00 ,300
1000010,30,3.00 ,250
1000031,34,3.00 ,350
1000031,34,3.00 ,180
1000029,34,3.00 ,450
1000030,34,3.00 ,350
1000029,34,3.00 ,200
1000003,30,3.00 ,70
1000011,30,3.00 ,400
1000001,30,3.00 ,60
1000011,30,3.00 ,400
1000011,30,3.00 ,300
1000003,30,3.00 ,450
1000003,30,3.00 ,100
1000011,30,3.00 ,150
1000001,30,3.00 ,450
1000003,30,3.00 ,250
1000030,34,3.00 ,320
1000031,34,3.00 ,240
1000030,34,3.00 ,180
1000029,34,3.00 ,250
1000001,30,3.00 ,200
1000003,30,3.00 ,270
1000001,30,3.00 ,100
1000003,30,3.00 ,100
1000003,30,3.00 ,650
1000010,30,3.00 ,500
1000001,30,3.00 ,100
1000003,30,3.00 ,650
1000010,30,3.00 ,200
1000031,34,3.00 ,440
1000027,34,3.00 ,150
1000027,34,3.00 ,150
1000027,34,3.00 ,370
1000030,34,3.00 ,420
1000029,34,3.00 ,250
1000011,30,3.00 ,400
1000003,30,3.00 ,300
1000003,30,3.00 ,250
1000030,34,3.00 ,200
1000031,34,3.00 ,1150
1000030,34,3.00 ,250
1000027,34,3.00 ,550
1000030,34,3.00 ,600
1000029,34,3.00 ,250
1000031,34,3.00 ,100
1000027,34,3.00 ,400
1000031,34,3.00 ,200
1000027,34,3.00 ,290
1000029,34,3.00 ,600
1000027,34,3.00 ,420
1000031,34,3.00 ,250
1000027,34,3.00 ,400
1000030,34,3.00 ,430
1000027,34,3.00 ,650
1000029,34,3.00 ,600
1000029,34,3.00 ,250
1000030,34,3.00 ,440
1000027,34,3.00 ,360
1000029,34,3.00 ,200
1000030,34,3.00 ,700
1000031,34,3.00 ,150
1000029,34,3.00 ,600
1000030,34,3.00 ,250
1000027,34,3.00 ,300
1000027,34,3.00 ,400
1000011,30,3.00 ,450
1000001,30,3.00 ,300
1000001,30,3.00 ,30
1000010,30,3.00 ,250
1000001,30,3.00 ,140
1000029,34,3.00 ,440
1000027,34,3.00 ,250
1000030,34,3.00 ,860
1000029,34,3.00 ,150
1000027,34,3.00 ,150
1000029,34,3.00 ,400
1000031,34,3.00 ,400
1000027,34,3.00 ,200
1000030,34,3.00 ,180
1000027,34,3.00 ,290
1000027,34,3.00 ,400
1000031,34,3.00 ,470
1000030,34,3.00 ,200
1000031,34,3.00 ,400
1000031,34,3.00 ,500
1000027,34,3.00 ,440
1000027,34,3.00 ,240
1000030,34,3.00 ,500
1000029,34,3.00 ,200
1000031,34,3.00 ,180
1000011,30,3.00 ,550
1000003,30,3.00 ,650
1000011,30,3.00 ,550
1000003,30,3.00 ,650
1000003,30,3.00 ,300
1000001,30,3.00 ,200
1000001,30,3.00 ,150
1000027,34,3.00 ,290
1000031,34,3.00 ,400
1000031,34,3.00 ,240
1000027,34,3.00 ,200
1000030,34,3.00 ,500
1000001,30,3.00 ,260
1000010,30,3.00 ,100
1000029,34,3.00 ,400
1000027,34,3.00 ,280
1000030,34,3.00 ,950
1000027,34,3.00 ,290
1000027,34,3.00 ,220
1000031,34,3.00 ,200
1000030,34,3.00 ,500
1000031,34,3.00 ,150
1000030,34,3.00 ,150
1000029,34,3.00 ,250
1000031,34,3.00 ,200
1000029,34,3.00 ,200
1000030,34,3.00 ,210
1000027,34,3.00 ,320
1000029,34,3.00 ,250
1000011,30,3.00 ,150
1000001,30,3.00 ,170
1000011,30,3.00 ,450
1000003,30,3.00 ,500
1000010,30,3.00 ,400
1000011,30,3.00 ,300
1000011,30,3.00 ,150
1000001,30,3.00 ,200
1000001,30,3.00 ,100
1000027,34,3.00 ,290
1000027,34,3.00 ,150
1000029,34,3.00 ,200
1000029,34,3.00 ,70
1000027,34,3.00 ,400
1000027,34,3.00 ,340
1000031,34,3.00 ,240
1000030,34,3.00 ,150
1000027,34,3.00 ,670
1000030,34,3.00 ,500
1000031,34,3.00 ,180
1000031,34,3.00 ,400
1000027,34,3.00 ,150
1000030,34,3.00 ,680
1000030,34,3.00 ,500
1000027,34,3.00 ,300
1000030,34,3.00 ,180
1000029,34,3.00 ,250
1000029,34,3.00 ,600
1000031,34,3.00 ,320
1000011,30,3.00 ,450
1000001,30,3.00 ,300
1000003,30,3.00 ,200
1000010,30,3.00 ,650
1000001,30,3.00 ,150
1000027,34,3.00 ,310
1000030,34,3.00 ,680
1000027,34,3.00 ,140
1000027,34,3.00 ,250
1000030,34,3.00 ,350
1000029,34,3.00 ,320
1000031,34,3.00 ,370
1000031,34,3.00 ,300
1000001,30,3.00 ,150
1000001,30,3.00 ,100
1000001,30,3.00 ,100
1000001,30,3.00 ,100
1000027,34,3.00 ,150
1000027,34,3.00 ,150
1000029,34,3.00 ,250
1000030,34,3.00 ,210
1000031,34,3.00 ,200
1000030,34,3.00 ,740
1000030,34,3.00 ,700
1000027,34,3.00 ,400
1000027,34,3.00 ,290
1000029,34,3.00 ,250
1000003,30,3.00 ,350
1000003,30,3.00 ,800
1000001,30,3.00 ,200
1000001,30,3.00 ,280
1000031,34,3.00 ,500
1000027,34,3.00 ,200
1000010,30,3.00 ,720
1000003,30,3.00 ,200
1000010,30,3.00 ,250
1000001,30,3.00 ,190
1000011,30,3.00 ,100
1000001,30,3.00 ,100
1000001,30,3.00 ,60
1000010,30,3.00 ,400
1000003,30,3.00 ,300
1000029,34,3.00 ,200
1000011,30,3.00 ,150
1000001,30,3.00 ,150
1000010,30,3.00 ,250
1000010,30,3.00 ,250
1000001,30,3.00 ,100
1000001,30,3.00 ,100
1000003,30,3.00 ,250
1000057,38,3.00 ,250
1000027,34,3.00 ,610
1000219,99,3.00 ,330
1000011,30,3.00 ,300
1000003,30,3.00 ,200
1000010,30,3.00 ,400
1000011,30,3.00 ,250
1000011,30,3.00 ,250
1000001,30,3.00 ,100
1000010,30,3.00 ,300
1000001,30,3.00 ,280
1000001,30,3.00 ,200
1000003,30,3.00 ,350
1000030,34,3.00 ,180
1000029,34,3.00 ,200
1000031,34,3.00 ,200
1000030,34,3.00 ,600
1000030,34,3.00 ,600
1000030,34,3.00 ,250
1000030,34,3.00 ,180
1000007,30,3.00 ,380
1000003,30,3.00 ,500
1000010,30,3.00 ,700
1000003,30,3.00 ,500
1000003,30,3.00 ,150
1000001,30,3.00 ,400
1000010,30,3.00 ,650
1000027,34,3.00 ,270
1000219,99,3.00 ,50
1000011,30,3.00 ,250
1000010,30,3.00 ,650
1000001,30,3.00 ,350
1000010,30,3.00 ,400
1000003,30,3.00 ,700
1000010,30,3.00 ,1200
1000010,30,3.00 ,400
1000031,34,3.00 ,500
1000027,34,3.00 ,290
1000057,38,3.00 ,410
1000011,30,3.00 ,150
1000011,30,3.00 ,250
1000011,30,3.00 ,300
1000010,30,3.00 ,150
1000011,30,3.00 ,300
1000003,30,3.00 ,200
1000011,30,3.00 ,450
1000001,30,3.00 ,150
1000001,30,3.00 ,100
1000001,30,3.00 ,350
1000027,34,3.00 ,500
1000027,34,3.00 ,150
1000031,34,3.00 ,360
1000030,34,3.00 ,300
1000031,34,3.00 ,350
1000031,34,3.00 ,400
1000027,34,3.00 ,290
1000030,34,3.00 ,100
1000003,30,3.00 ,1050
1000003,30,3.00 ,700
1000001,30,3.00 ,400
1000001,30,3.00 ,470
1000001,30,3.00 ,500
1000003,30,3.00 ,250
1000007,30,3.00 ,240
1000011,30,3.00 ,400
1000030,34,3.00 ,100
1000010,30,3.00 ,300
1000003,30,3.00 ,150
1000003,30,3.00 ,800
1000003,30,3.00 ,250
1000003,30,3.00 ,500
1000030,34,3.00 ,70
1000030,34,3.00 ,270
1000029,34,3.00 ,250
1000030,34,3.00 ,70
1000057,38,3.00 ,450
1000029,34,3.00 ,420
1000030,34,3.00 ,150
1000030,34,3.00 ,180
1000030,34,3.00 ,430
1000027,34,3.00 ,400
1000029,34,3.00 ,300
1000030,34,3.00 ,240
1000030,34,3.00 ,430
1000003,30,3.00 ,500
1000030,34,3.00 ,250
1000031,34,3.00 ,200
1000029,34,3.00 ,150
1000030,34,3.00 ,500
1000057,38,3.00 ,490
1000029,34,3.00 ,150
1000029,34,3.00 ,850
1000001,30,3.00 ,100
1000030,34,3.00 ,250
1000030,34,3.00 ,150
1000030,34,3.00 ,200
1000030,34,3.00 ,70
1000003,30,3.00 ,450
1000030,34,3.00 ,500
1000029,34,3.00 ,250
1000003,30,3.00 ,300
1000029,34,3.00 ,340
1000027,34,3.00 ,600
1000029,34,3.00 ,250
1000030,34,3.00 ,140
1000011,30,3.00 ,250
1000030,34,3.00 ,200
1000001,30,3.00 ,100
1000010,30,3.00 ,400
1000010,30,3.00 ,250
1000027,34,3.00 ,370
1000027,34,3.00 ,100
1000030,34,3.00 ,500
1000030,34,3.00 ,880
1000027,34,3.00 ,150
1000030,34,3.00 ,680
1000027,34,3.00 ,150
1000001,30,3.00 ,100
1000001,30,3.00 ,100
1000001,30,3.00 ,250
1000003,30,3.00 ,350
1000001,30,3.00 ,350
1000011,30,3.00 ,450
1000010,30,3.00 ,250
1000001,30,3.00 ,60
1000003,30,3.00 ,100
1000003,30,3.00 ,150
1000001,30,3.00 ,180
1000011,30,3.00 ,250
1000001,30,3.00 ,100
1000001,30,3.00 ,100
1000010,30,3.00 ,150
1000029,34,3.00 ,150
1000038,34,3.00 ,200
1000001,30,3.00 ,250
1000010,30,3.00 ,750
1000010,30,3.00 ,150
1000011,30,3.00 ,450
1000011,30,3.00 ,250
1000007,30,3.00 ,250
1000030,34,3.00 ,150
1000027,34,3.00 ,380
1000030,34,3.00 ,100
1000027,34,3.00 ,200
1000011,30,3.00 ,300
1000011,30,3.00 ,150
1000011,30,3.00 ,150
1000029,34,3.00 ,250
1000030,34,3.00 ,500
1000030,34,3.00 ,180
1000030,34,3.00 ,500
1000029,34,3.00 ,600
1000027,34,3.00 ,200
1000010,30,3.00 ,400
1000003,30,3.00 ,140
1000003,30,3.00 ,500
1000011,30,3.00 ,300
1000011,30,3.00 ,850
1000011,30,3.00 ,450
1000011,30,3.00 ,150
1000003,30,3.00 ,70
1000031,34,3.00 ,600
1000029,34,3.00 ,550
1000030,34,3.00 ,180
1000001,30,3.00 ,100
1000010,30,3.00 ,500
1000001,30,3.00 ,250
1000030,34,3.00 ,250
1000031,34,3.00 ,570
1000030,34,3.00 ,610
1000031,34,3.00 ,400
1000027,34,3.00 ,150
1000030,34,3.00 ,250
1000057,38,3.00 ,280
1000010,30,3.00 ,250
1000001,30,3.00 ,60
1000003,30,3.00 ,220
1000001,30,3.00 ,100
1000030,34,3.00 ,100
1000031,34,3.00 ,600
1000031,34,3.00 ,350
1000027,34,3.00 ,390
1000030,34,3.00 ,200
1000030,34,3.00 ,680
1000031,34,3.00 ,600
1000030,34,3.00 ,610
1000029,34,3.00 ,150
1000011,30,3.00 ,450
1000011,30,3.00 ,300
1000011,30,3.00 ,150
1000011,30,3.00 ,300
1000001,30,3.00 ,30
1000030,34,3.00 ,680
1000031,34,3.00 ,300
1000031,34,3.00 ,650
1000027,34,3.00 ,370
1000027,34,3.00 ,220
1000029,34,3.00 ,250
1000030,34,3.00 ,500
1000027,34,3.00 ,220
1000030,34,3.00 ,460
1000031,34,3.00 ,500
1000031,34,3.00 ,400
1000027,34,3.00 ,150
1000030,34,3.00 ,180
1000030,34,3.00 ,680
1000030,34,3.00 ,180
1000030,34,3.00 ,600
1000029,34,3.00 ,650
1000011,30,3.00 ,450
1000030,34,3.00 ,300
1000030,34,3.00 ,180
1000029,34,3.00 ,250
1000001,30,3.00 ,410
1000010,30,3.00 ,650
1000003,30,3.00 ,650
1000003,30,3.00 ,450
1000003,30,3.00 ,800
1000001,30,3.00 ,520
1000011,30,3.00 ,150
1000031,34,3.00 ,750
1000029,34,3.00 ,450
1000007,30,3.00 ,350
1000011,30,3.00 ,250
1000003,30,3.00 ,600
1000010,30,3.00 ,300
1000031,34,3.00 ,480
1000030,34,3.00 ,70
1000029,34,3.00 ,150
1000027,34,3.00 ,400
1000027,34,3.00 ,400
1000030,34,3.00 ,300
1000027,34,3.00 ,210
1000030,34,3.00 ,150
1000029,34,3.00 ,270
1000029,34,3.00 ,600
1000027,34,3.00 ,400
1000030,34,3.00 ,180
1000027,34,3.00 ,410
1000031,34,3.00 ,200
1000030,34,3.00 ,300
1000027,34,3.00 ,190
1000030,34,3.00 ,500
1000031,34,3.00 ,200
1000029,34,3.00 ,150
1000029,34,3.00 ,150
1000057,38,3.00 ,420
1000003,30,3.00 ,800
1000031,34,3.00 ,350
1000030,34,3.00 ,250
1000029,34,3.00 ,250
1000031,34,3.00 ,100
1000031,34,3.00 ,400
1000027,34,3.00 ,300
1000030,34,3.00 ,300
1000030,34,3.00 ,500
1000031,34,3.00 ,120
1000027,34,3.00 ,400
1000027,34,3.00 ,370
1000031,34,3.00 ,600
1000029,34,3.00 ,150
1000027,34,3.00 ,650
1000027,34,3.00 ,300
1000029,34,3.00 ,150
1000027,34,3.00 ,420
1000031,34,3.00 ,400
1000027,34,3.00 ,350
1000003,30,3.00 ,150
1000003,30,3.00 ,500
1000030,34,3.00 ,470
1000011,30,3.00 ,400
1000030,34,3.00 ,200
1000027,34,3.00 ,440
1000031,34,3.00 ,330
1000027,34,3.00 ,350
1000030,34,3.00 ,250
1000057,38,3.00 ,410
1000057,38,3.00 ,70
1000057,38,3.00 ,170
1000030,34,3.00 ,150
1000029,34,3.00 ,600
1000030,34,3.00 ,100
1000001,30,3.00 ,200
1000057,38,3.00 ,410
1000057,38,3.00 ,140
1000001,30,3.00 ,200
1000001,30,3.00 ,450
1000057,38,3.00 ,450
1000057,38,3.00 ,400
1000057,38,3.00 ,270
1000031,34,3.00 ,200
1000001,30,3.00 ,100
1000057,38,3.00 ,320
1000029,34,3.00 ,600
1000027,34,3.00 ,290
1000030,34,3.00 ,250
1000027,34,3.00 ,150
1000001,30,3.00 ,270
1000010,30,3.00 ,350
1000057,38,3.00 ,350
1000030,34,3.00 ,200
1000027,34,3.00 ,200
1000030,34,3.00 ,100
1000027,34,3.00 ,100
1000001,30,3.00 ,250
1000057,38,3.00 ,350
1000057,38,3.00 ,320
1000029,34,3.00 ,250
1000030,34,3.00 ,70
1000031,34,3.00 ,70
1000030,34,3.00 ,200
1000057,38,3.00 ,620
1000057,38,3.00 ,100
1000057,38,3.00 ,140
1000030,34,3.00 ,300
1000031,34,3.00 ,250
1000030,34,3.00 ,150
1000027,34,3.00 ,150
1000003,30,3.00 ,650
1000001,30,3.00 ,220
1000030,34,3.00 ,120
1000029,34,3.00 ,600
1000030,34,3.00 ,500
1000027,34,3.00 ,390
